OBJECTID,CT20,LABEL,Population Density (Pop Per Square Mile),Total Population,Median Household Income,Median Home Value,Percent White Population,Percent Black Population,Percent Asian Population,Percent Hispanic Population,Percent Owner Occupied Housing Units,Percent Population With Higher Education,Number of Permits,Mean Year Built of Retrofitted Residences,Mean Building Age (All Residences),Mean Year Built of All 1 or 2 Family Dwellings,Number of 1 or 2 Family Dwellings,Mean Year Built of All 1 or 2 Family Dwellings Built Before 1980,Number of 1 or 2 Family Dwellings Built Before 1980,Normalized Permit Count (Method 2),Permits Per 1000 Residences (Method 2- Overall),Transformed Permit Count (Method 2- Overall),Number of 1 or 2 Family Dwellings Built Before 1940,Percent of 1 or 2 Family Dwellings Built Before 1940,Corresponding Zip Code,EBB Program Identifier (2021),EBB Program Identifier (2022),CenterLat,CenterLong,SS,Permits Per 1000 Residences (Method 2- Pre 2013),Transformed Permit Count (Method 2- Pre 2013),Permits Per 1000 Residences (Method 2- 2013 Onwards),Transformed Permit Count (Method 2- 2013 Onwards)
828,234200,2342,8070.1,2751,87956,733173,11.41,62.16,7.74,15.78,72.66,56.33,4,1938.75,80.673563,1941.326437,870,1941.245109,869,0.004603,4.603,1.723301,238,27.356322,90008,1,1,34.016412,-118.331164,1.942,3.452244,1.493408229,1.150748,0.765816
829,234301,2343.01,10591.6,2061,59633,708333,8.2,74.33,1.12,12.28,23.25,56.54,5,1931.8,87.28223,1934.71777,288,1934.71777,287,0.017361,17.361,2.910235,263,91.319444,90008,1,1,34.007815,-118.331369,1.933,13.888889,2.700615223,3.472222,1.497885
830,234302,2343.02,18192.6,2573,49853,584158,4.31,77.92,1.13,11.23,16.65,45.65,4,1935.25,89.823529,1932.176471,221,1932.176471,221,0.018018,18.018,2.945387,199,90.045249,90008,1,1,34.00679,-118.325822,1.921,13.513514,2.675080182,4.504505,1.705567
831,234501,2345.01,10459.2,3036,66344,658065,9.06,47.96,2.73,42.13,72.44,28.04,12,1918.5,101.269578,1920.730422,669,1920.243939,660,0.018182,18.182,2.953963,648,96.860987,90043,1,1,33.9975,-118.324447,1.91,4.545455,1.712978591,13.636364,2.683509
832,234502,2345.02,13637.9,2869,35253,551000,7.46,48.52,3.38,39.49,32.31,27.73,2,1917,96.378819,1925.621181,492,1922.892632,475,0.004211,4.211,1.650681,457,92.886179,90043,1,1,34.001871,-118.324435,1.912,2.105263,1.133098465,2.105263,1.133098
833,234600,2346,10464.4,5268,62377,640625,7.92,50.38,1.77,35.67,68.26,39.53,34,1920.484848,98.787596,1923.212404,1181,1921.547268,1153,0.029488,29.488,3.417343,1110,93.988146,90043,1,1,33.992213,-118.327645,1.916,16.478751,2.860985919,13.00954,2.639739
834,234700,2347,14226.5,4076,45426,510148,7.38,46.42,1.91,44.77,45.33,22.99,11,1923,96.17033,1925.82967,728,1925.395028,724,0.015193,15.193,2.784602,696,95.604396,90043,1,1,33.987226,-118.327697,1.916,6.906077,2.067631748,8.287293,2.228647
835,234800,2348,14027.2,3543,66756,537104,7.68,42.05,0.9,50.01,59.44,19.51,5,1929.6,94.2407,1927.7593,916,1926.964602,904,0.005525,5.525,1.87562,864,94.323144,90043,1,1,33.981828,-118.322095,1.908,2.209945,1.166253726,3.314917,1.462078
836,234901,2349.01,24888,3127,19065,455556,6.72,47.36,1.25,46.69,2.59,21.77,3,1928.333333,89.433628,1932.566372,117,1925.846154,104,0.028571,28.571,3.386809,95,81.196581,90043,1,1,33.981792,-118.328673,1.916,0,0,28.571429,3.386809
837,234902,2349.02,25493.9,4407,29183,829009,8.06,45.36,0.79,46.7,20.75,21.33,2,1927,88.507317,1933.492683,205,1931.845,200,0.01,10,2.397895,191,93.170732,90043,1,1,33.982262,-118.334104,1.924,5,1.791759469,5,1.791759
838,235100,2351,10239.6,4671,101106,701487,13.06,58.49,3.17,21.73,77.8,47.45,20,1930.8,87.993964,1934.006036,1491,1933.694744,1484,0.013477,13.477,2.672567,1132,75.9222,90043,1,1,33.985247,-118.346336,1.943,8.760108,2.278303447,4.716981,1.743441
839,235201,2352.01,11767.1,2965,59801,621429,8.4,51.5,0.78,38.28,67.03,31.25,17,1925.117647,94.428373,1927.571627,719,1927.100699,715,0.023776,23.776,3.209884,669,93.045897,90043,1,1,33.974558,-118.322127,1.909,15.384615,2.796342808,8.391608,2.239817
840,235202,2352.02,14422.8,4742,39428,623426,4.68,56.6,1.29,36.48,35.15,29.97,4,1932,85.701318,1936.298682,687,1935.068554,671,0.005961,5.961,1.940359,500,72.780204,90043,1,1,33.973085,-118.330388,1.917,5.961252,1.940359324,0,0
841,236001,2360.01,5260,4474,90651,842037,27.87,44.19,9.48,11.94,79.49,68.07,10,1951.1,72.567939,1949.432061,1966,1948.497923,1926,0.005192,5.192,1.823276,0,0,90008,1,1,34.015757,-118.36454,1.975,3.634476,1.533523053,1.557632,0.939082
842,236101,2361.01,11438.9,2794,23617,643630,7.7,50.04,12.49,26.52,22.78,37.9,0,,78.408451,1943.591549,355,1943.591549,355,0,0,0,0,0,90008,1,1,34.014739,-118.339621,1.955,0,0,0,0
843,236102,2361.02,16193.7,3114,37769,591734,5.11,71.77,3.18,15.45,11.96,28.48,0,,33.244094,1988.755906,254,1948,76,0,0,0,0,0,90008,1,1,34.009983,-118.340993,1.953,0,0,0,0
844,236203,2362.03,28278.3,3705,33678,395000,5.34,57.17,2,31.74,1.52,24.84,0,,77.8,1944.2,15,1944.2,15,0,0,0,0,0,90016,1,1,34.01846,-118.346783,1.971,0,0,0,0
845,236204,2362.04,35728,3171,27205,0,7.6,50.11,0.73,42.57,0,24.24,1,1956,,,0,,0,1,1000,6.908755,0,,90008,1,1,34.014721,-118.349202,1.972,0,0,1000,6.908755
846,236205,2362.05,51430.8,3316,25119,373077,6.21,46.02,0.45,46.89,2.96,29.72,0,,,,0,,0,,,,0,,90008,1,1,34.015432,-118.352238,1.974,<Null>,<Null>,<Null>,<Null>
847,236206,2362.06,23870.3,2534,42118,0,7.77,44.12,2.45,45.3,0,40.4,0,,,,0,,0,,,,0,,90016,1,1,34.019901,-118.352533,1.978,<Null>,<Null>,<Null>,<Null>
848,236400,2364,8443.4,4370,79062,882741,9.93,73.62,3.04,9.18,53.11,61.6,3,1957,59.537421,1962.462579,1109,1956.472009,911,0.003293,3.293,1.457005,0,0,90008,1,1,34.006705,-118.351274,1.967,2.19539,1.161709046,1.097695,0.740839
849,237101,2371.01,17550.9,4262,39370,767724,6.5,21.98,1.27,73.79,29.1,17.83,0,,94.650728,1927.349272,484,1921.608018,449,0,0,0,421,86.983471,90044,1,1,33.985628,-118.291389,1.865,0,0,0,0
850,237102,2371.02,20181.2,3584,42243,632450,5.83,20.42,0.39,75.75,30.74,16.11,1,1912,95.334294,1926.665706,352,1916.775974,308,0.003247,3.247,1.446155,292,82.954545,90044,1,1,33.98576,-118.283736,1.855,3.246753,1.446154749,0,0
851,237201,2372.01,20684.6,3621,58079,364344,8.15,19.75,0.61,76,47.92,13.51,1,1927,93.471014,1928.528986,555,1923.465116,516,0.001938,1.938,1.077724,488,87.927928,90044,1,1,33.985731,-118.299127,1.874,1.937984,1.077723801,0,0
852,237202,2372.02,10147.2,4343,46498,673438,7.81,30.69,0.67,63.3,47.85,18.89,1,1923,90.615588,1931.384412,759,1927.820334,718,0.001393,1.393,0.872447,649,85.507246,90047,1,1,33.98558,-118.310167,1.89,0,0,1.392758,0.872447
853,237300,2373,14752.8,5683,55572,582460,7.58,47.09,0.83,47.4,51.13,19.64,7,1927.142857,93.856269,1928.143731,1310,1927.075194,1290,0.005426,5.426,1.860408,1246,95.114504,90047,1,1,33.978288,-118.311084,1.895,4.651163,1.731861328,0.775194,0.57391
854,237401,2374.01,18146.1,3616,46756,478879,7.96,26.27,0.66,70.33,48.77,19.05,3,1926.666667,97.73456,1924.26544,763,1922.273954,741,0.004049,4.049,1.619108,720,94.364351,90044,1,1,33.978472,-118.294821,1.875,4.048583,1.619107609,0,0
855,237402,2374.02,17669.6,3556,47761,473362,5.6,29.92,0.56,66.76,63.38,21.75,0,,96.870466,1925.129534,774,1924.383508,764,0,0,0,740,95.607235,90047,1,1,33.978467,-118.301346,1.884,0,0,0,0
856,237500,2375,21698.1,2826,37237,440141,7.36,18.29,0.18,78.41,18.35,12.34,0,,92.925532,1929.074468,192,1924.601124,178,0,0,0,169,88.020833,90044,1,1,33.978307,-118.289322,1.867,0,0,0,0
857,237600,2376,19985,3887,39069,313889,7.59,17.91,0.49,78.96,27.44,13.27,0,,90.398515,1931.601485,417,1921.68272,353,0,0,0,326,78.177458,90044,1,1,33.978518,-118.283884,1.858,0,0,0,0
858,237710,2377.1,23666.3,3950,38752,508523,7.04,23.32,0.68,73.44,17.13,12.55,0,,88.640167,1933.359833,240,1921.29902,204,0,0,0,192,80,90044,1,1,33.972701,-118.286149,1.865,0,0,0,0
859,237720,2377.2,28056.5,3523,33808,537791,5.42,19.9,0.28,76.47,18.53,14.06,0,,84.814103,1937.185897,156,1922.44186,129,0,0,0,117,75,90044,1,1,33.969291,-118.286163,1.866,0,0,0,0
860,237800,2378,10740.1,4034,53237,564324,5.78,44.52,1.02,50.12,63.12,29.08,5,1925,96.297495,1925.702505,960,1924.98314,949,0.005269,5.269,1.83557,900,93.75,90044,1,1,33.970965,-118.298134,1.886,4.214963,1.651532016,1.053741,0.719663
861,237900,2379,9799.2,3707,63466,572997,5.21,61.83,1.08,29.59,67.55,33.29,14,1926.857143,92.584378,1929.415622,1039,1928.659202,1027,0.013632,13.632,2.683207,960,92.396535,90047,1,1,33.970934,-118.311205,1.9,9.737098,2.37370488,3.894839,1.588181
862,238000,2380,9199.6,5909,72313,568807,3.72,67.03,0.8,26.6,56.72,28.82,3,1931.333333,81.551556,1940.448444,1639,1940.146536,1631,0.001839,1.839,1.04358,680,41.488713,90047,1,1,33.947299,-118.309737,1.906,0.613121,0.478170678,1.226242,0.800315
863,238100,2381,12253.1,4654,56104,587615,4.6,64.18,0.84,28.26,48.25,26.75,13,1929.615385,90.726069,1931.273931,982,1930.618313,972,0.013374,13.374,2.665455,882,89.816701,90047,1,1,33.963633,-118.311211,1.904,11.316872,2.510970065,2.057613,1.117635
864,238200,2382,14708.3,5830,57801,525912,3.5,62.14,0.74,31.75,48.67,23.85,5,1932.6,86.710145,1935.289855,1035,1931.399796,978,0.005112,5.112,1.810332,893,86.280193,90044,1,1,33.963501,-118.29799,1.893,4.08998,1.627273813,1.022495,0.704332
865,238310,2383.1,32782.6,5026,27002,337500,5.13,24.41,0.3,72.74,9.38,12.69,2,1958.5,87.778626,1934.221374,131,1922.008929,112,0.017857,17.857,2.936892,102,77.862595,90044,1,1,33.966048,-118.28612,1.868,17.857143,2.936891774,0,0
866,238320,2383.2,21371.6,3864,36281,509615,7.38,28.31,0.54,67.75,14.57,14.31,2,1921,92.869048,1929.130952,168,1923.66879,157,0.012739,12.739,2.620228,147,87.5,90044,1,1,33.962158,-118.286167,1.87,6.369427,1.997339922,6.369427,1.99734
867,238400,2384,9110,4578,72672,584966,4.28,66.84,0.85,25.99,62.52,34.45,11,1929.727273,86.4071,1935.5929,1324,1935.146657,1316,0.008359,8.359,2.236302,941,71.072508,90047,1,1,33.956354,-118.309004,1.907,5.319149,1.843584537,3.039514,1.396124
868,239201,2392.01,21946.4,3812,43703,417857,8.42,12.83,0.47,83.05,19.39,11.81,0,,92.753754,1929.246246,333,1916.958333,288,0,0,0,274,82.282282,90003,1,1,33.985785,-118.277182,1.847,0,0,0,0
869,239202,2392.02,9906.2,4879,41291,562158,7.77,12.52,0.23,85.57,26.65,9.12,0,,91.107143,1930.892857,477,1918.174447,407,0,0,0,379,79.454927,90001,1,1,33.985683,-118.264989,1.833,0,0,0,0
870,239310,2393.1,20236.4,4179,41455,541096,9.07,14.21,0.57,81.65,27.93,14.21,2,1917,88.99511,1933.00489,409,1924,365,0.005479,5.479,1.868636,333,81.418093,90003,1,1,33.978534,-118.277318,1.849,2.739726,1.319012354,2.739726,1.319012
871,239320,2393.2,25760,3452,50490,629310,6.81,11.47,0.58,85.81,37.88,9.87,3,1979.666667,88.449749,1933.550251,399,1922.33526,346,0.008671,8.671,2.269082,314,78.696742,90003,1,1,33.978572,-118.271751,1.841,8.67052,2.269082106,0,0
872,239330,2393.3,7940.4,3003,41289,440789,10.69,9.06,0.23,88.05,35.45,11.12,0,,89.250746,1932.749254,336,1922.359589,292,0,0,0,271,80.654762,90001,1,1,33.978392,-118.263115,1.828,0,0,0,0
873,239501,2395.01,20552.1,3763,48692,418692,9.78,18.34,1.06,78.69,37.66,14.7,0,,86.028513,1935.971487,491,1928.86637,449,0,0,0,384,78.207739,90001,1,1,33.972991,-118.262905,1.827,0,0,0,0
874,239502,2395.02,18599.4,3669,50971,403521,9.21,17.55,0.52,79.89,37.09,12.36,0,,82.039312,1939.960688,407,1929.449153,354,0,0,0,313,76.904177,90001,1,1,33.969334,-118.263056,1.826,0,0,0,0
875,239601,2396.01,21945,3578,47165,534639,9.98,17.27,0.73,79.46,27.27,13.35,0,,87.4375,1934.5625,322,1924.164875,279,0,0,0,251,77.950311,90003,1,1,33.972842,-118.27531,1.847,0,0,0,0
876,239602,2396.02,24953.3,3450,42669,465000,8.14,17.04,0.52,80.29,27.88,13.89,1,1925,85.942492,1936.057508,314,1925.30855,269,0.003717,3.717,1.551273,239,76.11465,90003,1,1,33.969455,-118.274914,1.847,3.717472,1.551273088,0,0
877,239701,2397.01,27480,4347,40261,572581,7.84,19.35,0.32,77.27,27.27,10.17,1,1923,84.342365,1937.657635,406,1924.082596,339,0.00295,2.95,1.373678,307,75.615764,90003,1,1,33.966097,-118.275275,1.848,2.949853,1.373678238,0,0
878,239702,2397.02,23068.6,4331,40315,321429,8.66,24.94,0.35,72.04,27.39,13.86,2,1934.5,85.218447,1936.781553,413,1924.622159,352,0.005682,5.682,1.89939,317,76.755448,90003,1,1,33.962207,-118.275013,1.848,5.681818,1.899390133,0,0
879,239801,2398.01,27614.2,3953,54587,457803,7.16,20.64,0.23,75.64,35.22,18.22,1,,78.838961,1943.161039,385,1931.170732,328,0.003049,3.049,1.398416,264,68.571429,90001,1,1,33.966058,-118.262944,1.825,3.04878,1.398415722,0,0
880,239802,2398.02,21295.5,5011,47344,412573,7.88,20.91,0.48,77.17,30.73,12.36,2,1930,82.829268,1939.170732,575,1930.336595,511,0.003914,3.914,1.592067,437,76,90001,1,1,33.962413,-118.262961,1.824,3.913894,1.592066769,0,0
881,240010,2400.1,17280.2,3926,32656,331746,7.87,20.58,0.53,76.64,21.16,8.57,1,1924,77.439759,1944.560241,332,1932.241007,278,0.003584,3.584,1.522622,209,62.951807,90002,1,1,33.958321,-118.263795,1.824,0,0,3.584229,1.522622
882,240020,2400.2,18843.6,5237,51801,448182,8.06,18.94,0.19,78.16,49.44,13.55,2,1933,83.463855,1938.536145,831,1932.946335,764,0.002618,2.618,1.285866,526,63.297232,90002,1,1,33.954269,-118.2639,1.824,2.617801,1.285866396,0,0
883,240200,2402,20565.5,5930,43837,397674,7.54,22.18,0.32,74.62,23.89,12.72,1,1925,82.160173,1939.839827,693,1927.285467,578,0.00173,1.73,1.00434,491,70.851371,90003,1,1,33.956039,-118.276154,1.851,0,0,1.730104,1.00434
884,240301,2403.01,15454.6,2798,23880,319388,5.33,25.55,0.54,71.27,18.67,15.74,0,,85.287449,1936.712551,248,1929.004545,220,0,0,0,162,65.322581,90044,1,1,33.956411,-118.283815,1.868,0,0,0,0
885,240302,2403.02,22922.5,3050,52556,328049,7.74,20.82,0.46,76.07,18.83,8.76,0,,82.714286,1939.285714,310,1926.595331,257,0,0,0,229,73.870968,90044,1,1,33.956419,-118.289292,1.88,0,0,0,0
886,240401,2404.01,20438.4,5469,44055,595679,6.56,23.04,0.99,74.07,28.57,17.5,0,,88.045249,1933.954751,442,1928.614078,412,0,0,0,343,77.60181,90044,1,1,33.949923,-118.285728,1.875,0,0,0,0
887,240402,2404.02,16522.9,3836,48923,452465,6.26,32.87,1.36,62.28,50.05,14.38,1,1925,90.194842,1931.805158,700,1929.22997,674,0.001484,1.484,0.909741,614,87.714286,90044,1,1,33.944694,-118.285491,1.868,1.48368,0.90974114,0,0
888,240500,2405,20464.2,6420,41447,452632,7.15,28.49,0.4,66.99,28.64,10.54,1,1908,77.539095,1944.460905,729,1931.423077,598,0.001672,1.672,0.982917,427,58.573388,90003,1,1,33.946932,-118.275678,1.848,1.672241,0.982917372,0,0
889,240600,2406,20513.4,5353,43930,370339,7.83,25.29,0.41,71.19,33,11.6,1,1940,77,1945,710,1934.249164,598,0.001672,1.672,0.982917,393,55.352113,90003,1,1,33.94695,-118.268418,1.831,1.672241,0.982917372,0,0
890,240700,2407,14386.6,6635,54845,461798,6.84,23.63,0.87,73.13,44.97,14.93,2,1941.5,80.102244,1941.897756,1203,1939.013066,1148,0.001742,1.742,1.008746,382,31.753948,90002,1,1,33.94702,-118.259404,1.81,1.74216,1.008746033,0,0
891,240800,2408,17703.6,4364,45433,491000,7.29,26.01,0.76,71.2,47.76,19.39,1,1948,76.584906,1945.415094,690,1936.181049,591,0.001692,1.692,0.990302,325,47.101449,90002,1,1,33.9398,-118.261105,1.81,1.692047,0.990302011,0,0
892,240901,2409.01,19994,2711,52103,389754,8.37,17.96,0.15,79.16,58.58,8.25,0,,71.346535,1950.653465,404,1936.44918,305,0,0,0,159,39.356436,90059,0,1,33.932503,-118.259363,1.802,0,0,0,0
893,240902,2409.02,11782.8,3272,44420,615179,7.52,18.77,0.37,78.27,37.84,16.24,0,,77.439583,1944.560417,481,1934.08642,405,0,0,0,261,54.261954,90059,0,1,33.935472,-118.263738,1.812,0,0,0,0
894,241001,2410.01,12896.9,4514,45129,433333,7.71,28.62,0.27,68.79,43.11,21.65,1,1927,68.379254,1953.620746,619,1938.661572,458,0.002183,2.183,1.157952,220,35.541195,90061,0,1,33.929311,-118.266563,1.813,2.183406,1.157951728,0,0
895,241002,2410.02,14475.3,3953,61559,397020,7.31,32.89,0.23,64.03,41.3,15.02,1,1939,75.958466,1946.041534,627,1941.059233,574,0.001742,1.742,1.008746,151,24.082935,90059,0,1,33.925267,-118.261415,1.802,1.74216,1.008746033,0,0
896,241110,2411.1,17286.7,3248,48787,515000,6.28,25.99,0.03,72.38,37.44,7.99,1,1925,77.416667,1944.583333,449,1931.53951,367,0.002725,2.725,1.315012,280,62.360802,90061,0,1,33.936499,-118.27171,1.829,2.724796,1.315011989,0,0
897,241120,2411.2,19683.7,5044,35483,437398,9.2,23.69,0.46,73.14,34.05,16.32,2,1919,76.169323,1945.830677,505,1931.693069,404,0.00495,4.95,1.783474,305,60.39604,90061,0,1,33.93645,-118.276848,1.839,2.475248,1.245665707,2.475248,1.245666
898,241201,2412.01,16673.2,3128,54566,527778,5.82,35.29,0.22,61.19,56.47,17.45,5,1923.8,89.54485,1932.45515,603,1929.714286,581,0.008606,8.606,2.262372,496,82.25539,90044,1,1,33.940245,-118.285847,1.862,5.163511,1.818646613,3.442341,1.491181
899,241202,2412.02,11916.5,5352,50064,494586,7.34,35.93,0.86,58.91,39.93,20.23,6,1928.833333,82.687198,1939.312802,829,1934.896774,775,0.007742,7.742,2.168132,591,71.290712,90044,1,1,33.933436,-118.285765,1.853,5.16129,1.818286224,2.580645,1.275543
900,241300,2413,11250.3,2268,47773,454580,5.25,39.2,0.53,55.95,48.24,18.56,0,,76.295082,1945.704918,366,1944.25,356,0,0,0,58,15.846995,90044,1,1,33.926138,-118.28625,1.844,0,0,0,0
901,241400,2414,16069.3,3571,42655,530585,7.2,28.37,0.92,67.77,32.9,12.37,1,1940,74.505092,1947.494908,491,1934.070352,398,0.002513,2.513,1.256346,241,49.083503,90061,0,1,33.925587,-118.275572,1.826,2.512563,1.256345918,0,0
902,242000,2420,17941.7,4480,39550,409756,8.21,25.74,0.69,70.87,29.44,13.68,1,1944,73.515596,1948.484404,545,1939.655983,468,0.002137,2.137,1.143188,118,21.651376,90002,1,1,33.939287,-118.250228,1.787,2.136752,1.143187913,0,0
903,242100,2421,15220.6,2701,17055,0,8.22,33.1,0.37,65.2,0.81,4.53,0,,,,1,,0,,,,0,0,90002,1,1,33.945635,-118.232378,1.769,<Null>,<Null>,<Null>,<Null>
904,242201,2422.01,24609.1,3892,36331,336325,9.97,11.31,0.57,87.82,37.98,10.59,0,,75.884774,1946.115226,488,1931.341207,381,0,0,0,250,51.229508,90002,1,1,33.950742,-118.237976,1.778,0,0,0,0
905,242202,2422.02,21413.8,3337,26122,692308,7.28,35.21,0.36,62.48,27.7,7.03,0,,75.251852,1946.748148,272,1928.664975,197,0,0,0,145,53.308824,90002,1,1,33.946564,-118.240435,1.778,0,0,0,0
906,242300,2423,19781.3,4812,36615,386667,7.88,23.77,0.27,73.44,27.77,12.99,4,1938,75.436681,1946.563319,459,1931.076271,354,0.011299,11.299,2.509553,243,52.941176,90002,1,1,33.948511,-118.246127,1.785,11.299435,2.509553329,0,0
907,242600,2426,24762.5,4551,16809,436620,7.76,32.17,0.29,65.79,9.9,6.51,0,,70.255319,1951.744681,142,1939.921053,114,0,0,0,36,25.352113,90059,0,1,33.932381,-118.250254,1.785,0,0,0,0
908,242700,2427,15108.2,5922,50260,379557,7.58,19.44,0.41,78.86,49.07,13.4,2,1930,66.578409,1955.421591,882,1939.031596,633,0.00316,3.16,1.425409,343,38.888889,90059,0,1,33.936358,-118.242661,1.777,3.159558,1.425408737,0,0
909,243001,2430.01,24190.1,3237,55546,463281,8.22,15.66,0.53,82.48,54.88,9.92,2,2000,64.77758,1957.22242,563,1934.169972,353,0.005666,5.666,1.896978,222,39.431616,90002,1,1,33.939868,-118.236257,1.77,5.665722,1.896978332,0,0
910,243002,2430.02,22978.9,3476,60692,588173,8.43,9.95,0.86,87.37,69.52,14.54,0,,63.314376,1958.685624,635,1936.2325,400,0,0,0,216,34.015748,90002,1,1,33.939011,-118.231449,1.764,0,0,0,0
911,243100,2431,24771.5,5605,28942,408911,8.12,26.87,0.62,69.85,28.95,10.6,0,,67.334539,1954.665461,554,1934.422872,376,0,0,0,221,39.891697,90059,0,1,33.932698,-118.235154,1.765,0,0,0,0
912,261102,2611.02,1280,3930,200001,2000001,80.46,2.21,6.72,6.16,93.94,79.67,8,1946.125,55.326797,1966.673203,1840,1958.515789,1425,0.005614,5.614,1.889194,172,9.347826,90210,1,1,34.113207,-118.424856,2.07,4.210526,1.650680871,1.403509,0.87693
913,261103,2611.03,2319.7,1863,200001,2000001,81.59,2.31,4.78,5.9,87.67,71.34,4,1951,62.595642,1959.404358,828,1956.038259,758,0.005277,5.277,1.836899,112,13.52657,90046,1,1,34.117587,-118.386423,2.108,2.638522,1.291577673,2.638522,1.291578
914,261104,2611.04,913.6,1622,200001,2000001,77.13,2.59,8.2,7.64,89.89,84.68,8,1934.5,61.880769,1960.119231,781,1953.672107,674,0.011869,11.869,2.554855,108,13.828425,90210,1,1,34.110538,-118.407481,2.106,11.869436,2.554855213,0,0
915,261200,2612,1462.4,4286,200001,1595855,76.88,1.28,9.82,7.12,81.36,83.54,17,1946.058824,57.067787,1964.932213,1786,1960.622521,1563,0.010877,10.877,2.474563,194,10.862262,90077,0,0,34.112684,-118.444001,2.034,7.677543,2.160738446,3.198976,1.434841
916,262100,2621,916.2,3103,200001,2000001,79.44,1.45,8.83,5.29,87.64,77.85,11,1937.727273,60.568858,1961.431142,1449,1952.608915,1189,0.009251,9.251,2.327421,271,18.702553,90077,0,0,34.095735,-118.451025,2.03,7.569386,2.148196089,1.682086,0.986595
917,262200,2622,1362,4506,200001,2000001,74.17,2.49,11.05,6.37,80.86,86.2,4,1951.75,53.332341,1968.667659,1681,1958.909165,1233,0.003244,3.244,1.445535,37,2.201071,90077,0,0,34.101742,-118.469819,1.967,2.43309,1.233460737,0.81103,0.593896
918,262301,2623.01,562.9,2838,200001,2000001,72.3,2.43,13.78,12.19,93.14,87.01,4,1979.75,50.478307,1971.521693,945,1962.025437,629,0.006359,6.359,1.995965,12,1.269841,90049,1,1,34.103928,-118.492135,1.894,6.3593,1.995964884,0,0
919,262302,2623.02,2403.6,2843,200001,2000001,82.03,1.02,6.23,6.44,74.11,86.94,8,1935.125,56.870665,1965.129335,1068,1952.401515,792,0.010101,10.101,2.407036,151,14.138577,90049,1,1,34.075129,-118.476854,1.966,8.838384,2.286291454,1.262626,0.816526
920,262303,2623.03,3040.5,3069,200001,2000001,82.6,1.56,6.55,5.25,94.39,84.24,5,1955.6,60.380719,1961.619281,1227,1950.805755,973,0.005139,5.139,1.814621,158,12.876936,90049,1,1,34.066075,-118.486861,1.956,5.138746,1.814620511,0,0
921,262400,2624,739.6,3218,200001,2000001,82.35,1.37,6.49,6.68,89.89,89.11,9,1963.375,56.148638,1965.851362,1288,1958.231857,1061,0.008483,8.483,2.249455,74,5.745342,90049,1,1,34.091819,-118.508641,1.872,6.597549,2.027825759,1.885014,1.05953
922,262501,2625.01,5883.8,3722,200001,2000001,84.55,0.64,4.62,6.18,82.14,90.06,10,1937,60.101801,1961.898199,1445,1948.591727,1112,0.008993,8.993,2.301865,248,17.16263,90272,1,1,34.049984,-118.520618,1.953,8.093525,2.207562642,0.899281,0.641475
923,262601,2626.01,2679.2,3745,200001,2000001,78.66,0.77,10.17,5.85,89.45,82.78,0,,39.572016,1982.427984,1462,1976.045349,860,0,0,0,0,0,90272,1,1,34.073839,-118.555802,1.858,0,0,0,0
924,262604,2626.04,2762.1,6047,200001,2000001,80.5,0.83,7.87,5.9,84.47,89.6,14,1951.5,55.575254,1966.424746,2467,1957.869267,1897,0.00738,7.38,2.125857,54,2.188893,90272,1,1,34.052093,-118.547629,1.935,4.217185,1.65195799,3.162889,1.426209
925,262704,2627.04,4809.9,3623,145050,2000001,79.22,1.3,6.07,8.09,63.37,81.6,3,1950,61.089538,1960.910462,1061,1951.228538,862,0.00348,3.48,1.499685,64,6.032045,90272,1,1,34.042552,-118.54014,1.95,2.320186,1.200020689,1.160093,0.770151
926,262706,2627.06,3918.9,3486,200001,2000001,83.56,0.49,5.13,5.65,77.65,85.66,10,1944.5,58.412184,1963.587816,1264,1946.249423,866,0.011547,11.547,2.529509,180,14.240506,90272,1,1,34.037904,-118.525924,1.953,10.39261,2.432964873,1.154734,0.767667
927,262802,2628.02,3039.9,3905,200001,2000001,84.38,0.64,5.02,5.07,77.9,81.99,12,1941.545455,63.944593,1958.055407,1501,1947.702391,1213,0.009893,9.893,2.388105,320,21.319121,90272,1,1,34.042625,-118.508004,1.955,8.244023,2.22397719,1.648805,0.974108
928,264000,2640,4553.2,3284,200001,2000001,84.07,0.43,5.36,4.45,78.18,84.68,24,1944.318182,63.064113,1958.935887,1203,1943.758583,903,0.026549,26.549,3.315954,364,30.257689,90049,1,1,34.054555,-118.481514,1.979,25.442478,3.274971728,1.106195,0.744883
929,264102,2641.02,20028.5,3066,120718,1296970,73.94,1.63,11.45,8.19,35.09,85.99,5,1963.75,47.268262,1974.731738,795,1961.532787,488,0.010204,10.204,2.416278,22,2.767296,90049,1,1,34.059513,-118.469389,1.992,8.163265,2.21520259,2.040816,1.112126
